task_inputs-model,task_inputs-execution_type,task_inputs-GPU,task_inputs-n_gpus,task_inputs-precision,request_throughput-unit,request_throughput-avg,request_latency-unit,request_latency-avg,request_latency-p95,time_to_first_token-unit,time_to_first_token-avg,time_to_first_token-p95,inter_token_latency-unit,inter_token_latency-avg,inter_token_latency-p95,output_token_throughput-unit,output_token_throughput-avg,output_token_throughput_per_request-unit,output_token_throughput_per_request-avg,output_token_throughput_per_request-p95,num_output_token-unit,num_output_token-avg,num_output_token-p95,num_input_token-unit,num_input_token-avg,num_input_token-p95,input_config-model,input_config-backend,input_config-extra_inputs-max_tokens,input_config-stability_percentage,input_config-concurrency,input_config-synthetic_input_tokens_mean,input_config-synthetic_input_tokens_stddev,input_config-output_tokens_mean
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,2,fp8,requests/sec,4.3658993230070005,ns,22849155261.1575,23258224556.2,ns,99435411.08083333,259990308.1,ns,11379690.542760504,14856780.700000001,tokens/sec,8731.798646014002,tokens/sec,87.5392861299655,88.39201110776503,tokens,2000.0,2000.0,tokens,199.66,200.0,meta-llama3-8b-instruct,tensorrtllm,2000,999,100,200,0,2000
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,2,fp8,requests/sec,1.8108080592388283,ns,13801673074.36,13869304710.6,ns,35876679.10933334,52616713.1,ns,6886276.150367574,8141782.55,tokens/sec,3621.6161184776565,tokens/sec,144.9103334699489,145.0341169470223,tokens,2000.0,2000.0,tokens,199.664,200.0,meta-llama3-8b-instruct,tensorrtllm,2000,999,25,200,0,2000
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,2,fp8,requests/sec,4.910078105157751,ns,38979622482.364914,41431999704.0,ns,483435292.7535126,1646335355.5,ns,19256684.81170921,39405684.14999996,tokens/sec,9820.156210315501,tokens/sec,51.35606870188675,53.07423821553301,tokens,2000.0,2000.0,tokens,199.65796868727418,200.0,meta-llama3-8b-instruct,tensorrtllm,2000,999,200,200,0,2000
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,2,fp8,requests/sec,0.6559919951206334,ns,7621072944.242857,7626654165.15,ns,335288209.00714284,395695931.6,ns,7293053.289241774,7394895.649999999,tokens/sec,655.9919951206334,tokens/sec,131.2151748356042,131.33510792638157,tokens,1000.0,1000.0,tokens,6999.621428571429,7000.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,5,7000,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,2,fp8,requests/sec,1.9075527736585092,ns,26133515889.949165,26334740399.85,ns,954676993.7266667,1013419083.15,ns,25204045.71489382,23317018.2,tokens/sec,1907.552773658509,tokens/sec,38.27153617806776,38.51321134535631,tokens,1000.0,1000.0,tokens,6999.66,7000.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,50,7000,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,2,fp8,requests/sec,0.2747829112205308,ns,7277561934.896552,7285674752.2,ns,133369731.34482759,169711222.25,ns,7151307.379593176,7272206.1,tokens/sec,274.78291122053076,tokens/sec,137.40874049558235,137.57572444571562,tokens,1000.0,1000.0,tokens,6999.620689655172,7000.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,2,7000,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,2,fp8,requests/sec,0.1414507617555907,ns,7068994480.933333,7073762264.4,ns,97205000.06666666,100058477.1,ns,6978768.249115783,7137999.2,tokens/sec,141.45076175559072,tokens/sec,141.46286656805657,141.57580311800993,tokens,1000.0,1000.0,tokens,6999.333333333333,7000.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,1,7000,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,2,fp8,requests/sec,2.4334597300405814,ns,100219584871.84573,113634296216.50002,ns,4803086966.657714,18170346732.55001,ns,95512048.54640566,374892687.0,tokens/sec,2433.4597300405812,tokens/sec,10.084193749543727,10.346867777959421,tokens,1000.0,1000.0,tokens,6999.660468319559,7000.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,250,7000,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,2,fp8,requests/sec,2.268016059876134,ns,64465769818.53637,69310630866.0,ns,1291595392.717879,6382756067.0,ns,63237260.70803656,56922340.4,tokens/sec,2268.016059876134,tokens/sec,15.526006064530128,15.651575967217216,tokens,1000.0,1000.0,tokens,6999.660095173352,7000.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,150,7000,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,2,fp8,requests/sec,0.6554946667674457,ns,7626806390.6214285,7633187409.15,ns,337784930.82857144,399518189.15,ns,7296297.159434907,7395068.1,tokens/sec,655.4946667674457,tokens/sec,131.11652740149677,131.2147269403533,tokens,1000.0,1000.0,tokens,6999.621428571429,7000.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,5,7000,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,2,fp8,requests/sec,0.9225155628737125,ns,10836903790.924242,10880753221.05,ns,520770993.1484848,720082334.25,ns,10326476.886885146,10756605.75,tokens/sec,922.5155628737125,tokens/sec,92.27759897736289,92.66001224974555,tokens,1000.0,1000.0,tokens,6999.642424242425,7000.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,10,7000,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,2,fp8,requests/sec,2.239028546973906,ns,44341322830.19572,45935863121.3,ns,1008545573.1007143,2721682867.1,ns,43376153.4105055,38384600.05,tokens/sec,2239.028546973906,tokens/sec,22.56652390339103,23.22266567697747,tokens,1000.0,1000.0,tokens,6999.66,7000.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,100,7000,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,2,fp8,requests/sec,1.430026250848255,ns,17455160242.272,17458764202.4,ns,824193222.38,978187625.9,ns,16647662.622824263,16233484.5,tokens/sec,1430.0262508482551,tokens/sec,57.292685111489185,57.37360908702644,tokens,1000.0,1000.0,tokens,6999.66,7000.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,25,7000,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,2,fp8,requests/sec,2.387194531534885,ns,82452915467.17072,91546811337.1,ns,1847708257.797857,11089262560.95,ns,80685926.40392837,221991867.99999973,tokens/sec,2387.1945315348853,tokens/sec,12.144883560023697,12.284959713542102,tokens,1000.0,1000.0,tokens,6999.66,7000.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,200,7000,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,2,fp8,requests/sec,4.189468605643952,ns,1193222829.2729282,1196140265.0,ns,88201118.05524862,111636706.6,ns,5552872.920691857,5525406.4,tokens/sec,837.8937211287903,tokens/sec,167.61616756319845,168.00059108471635,tokens,200.0,200.0,tokens,1999.6596685082873,2000.0,meta-llama3-8b-instruct,tensorrtllm,200,999,5,2000,0,200
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,2,fp8,requests/sec,16.00601975977447,ns,3117934249.607826,3230953564.9,ns,538230363.7544928,869101350.15,ns,12963336.109815745,11398480.5,tokens/sec,3201.203951954894,tokens/sec,64.19319290470446,66.25788860474508,tokens,200.0,200.0,tokens,1999.6588405797102,2000.0,meta-llama3-8b-instruct,tensorrtllm,200,999,50,2000,0,200
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,2,fp8,requests/sec,1.7961368455866167,ns,1113298133.4097939,1114858823.25,ns,40790107.664948456,51549154.9,ns,5389487.566557012,5420835.25,tokens/sec,359.2273691173233,tokens/sec,179.64658583711113,179.93474185083574,tokens,200.0,200.0,tokens,1999.6675257731958,2000.0,meta-llama3-8b-instruct,tensorrtllm,200,999,2,2000,0,200
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,2,fp8,requests/sec,0.9319366524483537,ns,1072823230.9900497,1074685790.0,ns,29879806.766169153,30859003.0,ns,5240921.729768245,5320916.3,tokens/sec,186.38733048967075,tokens/sec,186.42440967802636,187.03978492684172,tokens,200.0,200.0,tokens,1999.6616915422885,2000.0,meta-llama3-8b-instruct,tensorrtllm,200,999,1,2000,0,200
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,2,fp8,requests/sec,22.2245278924942,ns,11154409429.19616,11648303751.6,ns,931504605.91232,2067671115.0,ns,51371381.021526836,346609495.1,tokens/sec,4444.90557849884,tokens/sec,17.988998852993635,18.6729114422867,tokens,200.0,200.0,tokens,1999.65936,2000.0,meta-llama3-8b-instruct,tensorrtllm,200,999,250,2000,0,200
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,2,fp8,requests/sec,20.12631727727495,ns,7385418020.12836,8613501656.15,ns,789162267.6912475,2078189606.1,ns,33147013.831342272,41425053.5,tokens/sec,4025.26345545499,tokens/sec,27.280677376769447,31.86150435202787,tokens,200.0,200.0,tokens,1999.658339076499,2000.0,meta-llama3-8b-instruct,tensorrtllm,200,999,150,2000,0,200
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,2,fp8,requests/sec,4.1801644907472895,ns,1195869103.8311112,1197749976.55,ns,96339354.31666666,113349867.85,ns,5525275.123188163,5527877.8,tokens/sec,836.032898149458,tokens/sec,167.24263184851793,167.57390007544095,tokens,200.0,200.0,tokens,1999.66,2000.0,meta-llama3-8b-instruct,tensorrtllm,200,999,5,2000,0,200
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,2,fp8,requests/sec,6.609163128039075,ns,1512634503.2197182,1515364535.15,ns,153319827.61830986,196781614.65,ns,6830727.013072404,6652205.1,tokens/sec,1321.832625607815,tokens/sec,132.2200279654416,132.4076522859671,tokens,200.0,200.0,tokens,1999.6549295774648,2000.0,meta-llama3-8b-instruct,tensorrtllm,200,999,10,2000,0,200
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,2,fp8,requests/sec,19.61988629796417,ns,5057976736.880304,5166257059.75,ns,628119080.2378006,806148350.0,ns,22260591.239409566,16588046.049999999,tokens/sec,3923.977259592835,tokens/sec,39.58956465601761,39.921260563238434,tokens,200.0,200.0,tokens,1999.6592998585572,2000.0,meta-llama3-8b-instruct,tensorrtllm,200,999,100,2000,0,200
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,2,fp8,requests/sec,11.479667344406387,ns,2175939698.917172,2179552086.1,ns,367243428.45575756,479371378.9,ns,9088925.982218161,8552678.2,tokens/sec,2295.9334688812773,tokens/sec,91.91660246472163,92.08083865770271,tokens,200.0,200.0,tokens,1999.6606060606061,2000.0,meta-llama3-8b-instruct,tensorrtllm,200,999,25,2000,0,200
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,2,fp8,requests/sec,21.27904398983847,ns,9281868532.231834,10671509845.7,ns,932599422.5935158,2407187577.3,ns,41956126.17908703,178797181.39999965,tokens/sec,4255.808797967694,tokens/sec,21.719649702594356,25.349893979614066,tokens,200.0,200.0,tokens,1999.6601498859563,2000.0,meta-llama3-8b-instruct,tensorrtllm,200,999,200,2000,0,200
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,2,fp8,requests/sec,5.139409188494169,ns,972621202.3765765,974301683.5,ns,20595848.0009009,22641607.4,ns,4784047.006912943,4857085.55,tokens/sec,1027.8818376988338,tokens/sec,205.6304172507234,205.956029027336,tokens,200.0,200.0,tokens,199.65855855855855,200.0,meta-llama3-8b-instruct,tensorrtllm,200,999,5,200,0,200
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,2,fp8,requests/sec,36.127684399984254,ns,1382373100.0138462,1394683452.75,ns,53075673.62576923,89802851.54999998,ns,6679886.564764205,7415869.4,tokens/sec,7225.53687999685,tokens/sec,144.69941691153056,146.47097790311122,tokens,200.0,200.0,tokens,199.66,200.0,meta-llama3-8b-instruct,tensorrtllm,200,999,50,200,0,200
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,2,fp8,requests/sec,2.109789266717719,ns,947753739.1497797,949713232.55,ns,13798444.466960352,15627322.2,ns,4693242.686848339,4758991.0,tokens/sec,421.9578533435438,tokens/sec,211.02561020159342,211.36799556783112,tokens,200.0,200.0,tokens,199.65418502202644,200.0,meta-llama3-8b-instruct,tensorrtllm,200,999,2,200,0,200
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,2,fp8,requests/sec,1.0814688054385635,ns,924481454.9656652,926333060.6,ns,9342951.575107297,10162566.999999996,ns,4598685.94668622,4661966.8,tokens/sec,216.29376108771268,tokens/sec,216.3378828951538,216.7077185597735,tokens,200.0,200.0,tokens,199.6351931330472,200.0,meta-llama3-8b-instruct,tensorrtllm,200,999,1,200,0,200
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,2,fp8,requests/sec,59.42550613247593,ns,4174848539.8883724,4535324789.75,ns,446385468.6155186,702376729.9,ns,18735995.333029415,62777677.24999994,tokens/sec,11885.101226495186,tokens/sec,48.448515377368196,51.904080873491125,tokens,200.0,200.0,tokens,199.66012312696014,200.0,meta-llama3-8b-instruct,tensorrtllm,200,999,250,200,0,200
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,2,fp8,requests/sec,56.82454484935515,ns,2621629117.671078,2777876477.25,ns,163222726.90432248,312571745.4,ns,12353800.958626913,26090313.6,tokens/sec,11364.90896987103,tokens/sec,76.36747132083279,79.6592135478363,tokens,200.0,200.0,tokens,199.659725594949,200.0,meta-llama3-8b-instruct,tensorrtllm,200,999,150,200,0,200
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,2,fp8,requests/sec,5.139994643538696,ns,972533322.4927928,974065220.2,ns,20576217.1018018,23015697.2,ns,4783704.047190909,4857694.05,tokens/sec,1027.9989287077392,tokens/sec,205.6488388678559,205.91991935130577,tokens,200.0,200.0,tokens,199.65855855855855,200.0,meta-llama3-8b-instruct,tensorrtllm,200,999,5,200,0,200
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,2,fp8,requests/sec,9.331588485867472,ns,1070800735.8228855,1072781380.9,ns,27199677.622885574,32544808.95,ns,5244226.423115578,5325873.1,tokens/sec,1866.3176971734943,tokens/sec,186.7804756918603,187.1494352350642,tokens,200.0,200.0,tokens,199.6592039800995,200.0,meta-llama3-8b-instruct,tensorrtllm,200,999,10,200,0,200
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,2,fp8,requests/sec,53.8250080127419,ns,1850377940.7647777,1912169409.0,ns,72606203.36884667,161906925.0,ns,8933526.318572517,14952293.1,tokens/sec,10765.00160254838,tokens/sec,108.1399151087913,111.81236340620825,tokens,200.0,200.0,tokens,199.65971375393107,200.0,meta-llama3-8b-instruct,tensorrtllm,200,999,100,200,0,200
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,2,fp8,requests/sec,20.858940947674295,ns,1197519296.7873333,1203162891.1,ns,33296957.524444446,46446080.05,ns,5850363.513883864,6002854.1,tokens/sec,4171.788189534859,tokens/sec,167.02117726056528,167.9455291782127,tokens,200.0,200.0,tokens,199.66,200.0,meta-llama3-8b-instruct,tensorrtllm,200,999,25,200,0,200
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,2,fp8,requests/sec,62.541677053695246,ns,3169207938.672256,3464629085.15,ns,339418102.3260894,542747080.5,ns,14220057.310961764,48711786.55,tokens/sec,12508.33541073905,tokens/sec,63.29870809103759,67.66896575670062,tokens,200.0,200.0,tokens,199.65973524544953,200.0,meta-llama3-8b-instruct,tensorrtllm,200,999,200,200,0,200
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,1,fp16,requests/sec,0.616737293247095,ns,8106354068.438461,8111681138.15,ns,32214713.02307692,36080508.45,ns,8082221.576992377,8368962.55,tokens/sec,616.7372932470951,tokens/sec,123.3600416992392,123.40864870714339,tokens,1000.0,1000.0,tokens,199.6153846153846,200.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,5,200,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,1,fp16,requests/sec,4.2449511945571565,ns,11765420999.782223,12002854531.75,ns,174452557.45666668,251653586.0,ns,11602572.683809593,13361452.749999998,tokens/sec,4244.951194557156,tokens/sec,85.01074500192986,86.80424929929754,tokens,1000.0,1000.0,tokens,199.66,200.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,50,200,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,1,fp16,requests/sec,0.263795640031301,ns,7580914910.089286,7586307497.75,ns,19315579.07142857,21130808.25,ns,7569168.499517375,7715435.7,tokens/sec,263.79564003130105,tokens/sec,131.9102180398747,131.97619462895523,tokens,1000.0,1000.0,tokens,199.625,200.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,2,200,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,1,fp16,requests/sec,0.13534786546536584,ns,7387811524.068966,7392052700.8,ns,13268279.72413793,13892871.0,ns,7381925.169514342,7532757.0,tokens/sec,135.34786546536583,tokens/sec,135.3580963597229,135.4357134101795,tokens,1000.0,1000.0,tokens,199.44827586206895,200.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,1,200,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,1,fp16,requests/sec,8.363856842252106,ns,29826356491.45911,31376355257.2,ns,864094796.5235555,1315256513.1499999,ns,28991436.58528521,44283027.5,tokens/sec,8363.856842252106,tokens/sec,33.57515337122163,35.32794014387463,tokens,1000.0,1000.0,tokens,199.65822222222224,200.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,250,200,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,1,fp16,requests/sec,7.377591857445895,ns,20295747789.82381,20422273932.55,ns,426075734.4895238,671055925.15,ns,19889513.160748146,25435406.85,tokens/sec,7377.588344306915,tokens/sec,49.2723373636959,49.586420015202656,tokens,999.9995238095238,1000.0,tokens,199.66,200.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,150,200,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,1,fp16,requests/sec,0.6178472452453727,ns,8091797069.276923,8095580966.85,ns,31837828.515384614,36010823.85,ns,8068027.268029568,8354689.55,tokens/sec,617.8472452453727,tokens/sec,123.58195558033742,123.64266176725111,tokens,1000.0,1000.0,tokens,199.6153846153846,200.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,5,200,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,1,fp16,requests/sec,1.1729820952804448,ns,8523803682.092,8527160839.45,ns,47000975.28,56245734.65,ns,8485287.994806807,8950426.399999999,tokens/sec,1172.9820952804448,tokens/sec,117.31852912173899,117.37054644365766,tokens,1000.0,1000.0,tokens,199.644,200.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,10,200,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,1,fp16,requests/sec,6.323981737741672,ns,15798045392.286667,15933697966.25,ns,312729182.9633333,489676538.4,ns,15500817.026349682,18502942.1,tokens/sec,6323.981737741672,tokens/sec,63.30024755397808,63.676611031195655,tokens,1000.0,1000.0,tokens,199.66,200.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,100,200,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,1,fp16,requests/sec,2.628011520185894,ns,9510583501.303637,9519157759.8,ns,107637359.29272728,143681114.5,ns,9412363.803568374,10552199.95,tokens/sec,2628.011520185894,tokens/sec,105.14608285554213,105.24026534600667,tokens,1000.0,1000.0,tokens,199.65272727272728,200.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,25,200,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,1,fp16,requests/sec,8.041069109501061,ns,24838116340.852272,24971285207.449997,ns,650082254.2231818,1011073308.0999999,ns,24212211.651948623,33387118.25,tokens/sec,8041.069109501062,tokens/sec,40.2623020319205,40.817924548494034,tokens,1000.0,1000.0,tokens,199.66,200.0,meta-llama3-8b-instruct,tensorrtllm,1000,999,200,200,0,1000
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,1,fp16,requests/sec,0.2643578599750129,ns,18912099968.109093,18931871288.8,ns,207220546.8181818,254446029.0,ns,9357118.269780345,10091349.6,tokens/sec,528.7157199500257,tokens/sec,105.75242236405033,105.82822458916182,tokens,2000.0,2000.0,tokens,1999.6181818181817,2000.0,meta-llama3-8b-instruct,tensorrtllm,2000,999,5,2000,0,2000
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,1,fp16,requests/sec,1.1586288303586607,ns,42931058837.936,43472793336.05,ns,1353272500.2,2326303528.2,ns,20799288.714984924,23489326.4,tokens/sec,2317.2576607173214,tokens/sec,46.58813695581786,46.87749011782124,tokens,2000.0,2000.0,tokens,1999.644,2000.0,meta-llama3-8b-instruct,tensorrtllm,2000,999,50,2000,0,2000
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,1,fp16,requests/sec,0.12137076810894133,ns,16477004483.923077,16484310233.25,ns,76535648.5,98510259.5,ns,8204336.58600454,8446220.7,tokens/sec,242.74153621788267,tokens/sec,121.3813001090639,121.43856882275537,tokens,2000.0,2000.0,tokens,1999.4615384615386,2000.0,meta-llama3-8b-instruct,tensorrtllm,2000,999,2,2000,0,2000
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,1,fp16,requests/sec,0.062043507009893875,ns,16116541744.0,16124050720.0,ns,53856408.307692304,55763250.199999996,ns,8035369.2655378105,8282197.8,tokens/sec,124.08701401978774,tokens/sec,124.09611866086469,124.16957466342971,tokens,2000.0,2000.0,tokens,1999.3076923076924,2000.0,meta-llama3-8b-instruct,tensorrtllm,2000,999,1,2000,0,2000
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,1,fp16,requests/sec,1.3954433382578684,ns,133625513952.74603,220620066757.0,ns,61092544989.64762,148060472583.90002,ns,36284618.57141405,40819847.24999999,tokens/sec,2790.886676515737,tokens/sec,17.210688597995915,27.139062078383944,tokens,2000.0,2000.0,tokens,1999.647619047619,2000.0,meta-llama3-8b-instruct,tensorrtllm,2000,999,250,2000,0,2000
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,1,fp16,requests/sec,1.2930378759039414,ns,98262563655.3941,143838295810.59998,ns,27540816065.962467,73169687225.99998,ns,35378573.14956962,40010641.0,tokens/sec,2586.075751807883,tokens/sec,22.396034286511263,27.758495736751566,tokens,2000.0,2000.0,tokens,1999.6487935656837,2000.0,meta-llama3-8b-instruct,tensorrtllm,2000,999,150,2000,0,2000
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,1,fp16,requests/sec,0.26446322136188344,ns,18904602879.52727,18919528124.5,ns,206510292.78181818,251893090.8,ns,9353723.154950202,10136421.199999997,tokens/sec,528.9264427237669,tokens/sec,105.7943520510288,105.84288758194609,tokens,2000.0,2000.0,tokens,1999.6181818181817,2000.0,meta-llama3-8b-instruct,tensorrtllm,2000,999,5,2000,0,2000
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,1,fp16,requests/sec,0.4718107878662805,ns,21192528936.23,21537906497.85,ns,443649348.48,497014915.65,ns,10379629.60867934,11248335.25,tokens/sec,943.6215757325609,tokens/sec,94.37574465140936,94.61306876979624,tokens,2000.0,2000.0,tokens,1999.66,2000.0,meta-llama3-8b-instruct,tensorrtllm,2000,999,10,2000,0,2000
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,1,fp16,requests/sec,1.3905935934424971,ns,71285561946.095,74001474964.95,ns,1903717625.27,4799801504.3,ns,34703414.82610947,39454533.0,tokens/sec,2781.1871868849944,tokens/sec,28.061076764161054,28.217833639621304,tokens,2000.0,2000.0,tokens,1999.66,2000.0,meta-llama3-8b-instruct,tensorrtllm,2000,999,100,2000,0,2000
meta-llama3-8b-instruct,NIM_TRT-LLM,H100_80GB_HBM3,1,fp16,requests/sec,0.8426459940219277,ns,29661641866.85143,29735060579.4,ns,892444263.5085714,1266268835.4,ns,14391776.531957773,16119255.0,tokens/sec,1685.2919880438556,tokens/sec,67.42719056264554,67.46847820748143,tokens,2000.0,2000.0,tokens,1999.6685714285713,2000.0,meta-llama3-8b-instruct,tensorrtllm,2000,999,25,2000,0,2000
